id,user_id,amount,status,created_at
499,288,66828.81663119925,shipped,2023-01-21 18:00:00
500,99,89767.55917200536,shipped,2023-01-21 19:00:00
501,391,33065.4286612765,delivered,2023-01-21 20:00:00
502,102,48430.54019736274,pending,2023-01-21 21:00:00
503,368,57102.48080994327,pending,2023-01-21 22:00:00
504,424,47267.47391220546,,2023-01-21 23:00:00
505,302,9263.58614582508,,2023-01-22 00:00:00
506,291,90565.21686054436,delivered,2023-01-22 01:00:00
507,260,28421.931814508094,shipped,2023-01-22 02:00:00
508,177,74284.88471592468,,2023-01-22 03:00:00
509,277,5848.225055857704,shipped,2023-01-22 04:00:00
510,372,97112.98555206948,delivered,2023-01-22 05:00:00
511,336,24802.99035195395,shipped,2023-01-22 06:00:00
512,170,10911.019539583292,,2023-01-22 07:00:00
513,448,1222.6773403793932,,2023-01-22 08:00:00
514,51,8805.360592653169,pending,2023-01-22 09:00:00
515,154,72649.76695550524,delivered,2023-01-22 10:00:00
516,268,52322.5808738353,delivered,2023-01-22 11:00:00
517,487,68813.18097690064,delivered,2023-01-22 12:00:00
518,312,86418.05231149416,pending,2023-01-22 13:00:00
519,424,14971.861409288103,,2023-01-22 14:00:00
520,462,92649.5199793511,,2023-01-22 15:00:00
521,86,70075.28921419792,shipped,2023-01-22 16:00:00
522,491,58594.82128918188,pending,2023-01-22 17:00:00
523,194,54562.53777591994,,2023-01-22 18:00:00
524,216,17174.242164175364,pending,2023-01-22 19:00:00
525,357,21607.11868267502,shipped,2023-01-22 20:00:00
526,167,92551.07145478063,pending,2023-01-22 21:00:00
527,142,14610.105821736304,pending,2023-01-22 22:00:00
528,165,77738.64324544875,pending,2023-01-22 23:00:00
529,439,10972.75721195059,pending,2023-01-23 00:00:00
530,259,22427.238311777972,pending,2023-01-23 01:00:00
531,171,89106.74043982568,,2023-01-23 02:00:00
532,68,80604.19657609092,pending,2023-01-23 03:00:00
533,254,96324.15976595238,shipped,2023-01-23 04:00:00
534,464,10122.727241999866,pending,2023-01-23 05:00:00
535,318,21008.551645023046,delivered,2023-01-23 06:00:00
536,458,7236.643132244257,delivered,2023-01-23 07:00:00
537,292,92060.91156321563,shipped,2023-01-23 08:00:00
538,82,78443.65574805088,,2023-01-23 09:00:00
539,43,78728.98888767083,pending,2023-01-23 10:00:00
540,105,29780.903696916415,pending,2023-01-23 11:00:00
541,75,14858.210395183944,delivered,2023-01-23 12:00:00
542,283,35772.49910422196,delivered,2023-01-23 13:00:00
543,103,3597.472049104801,delivered,2023-01-23 14:00:00
544,322,85378.10183673044,delivered,2023-01-23 15:00:00
545,116,37565.0106381061,shipped,2023-01-23 16:00:00
546,198,98883.70245638542,pending,2023-01-23 17:00:00
547,421,35462.367607332926,delivered,2023-01-23 18:00:00
548,432,89772.61007396325,pending,2023-01-23 19:00:00
549,70,99717.79556671942,shipped,2023-01-23 20:00:00
550,461,73643.31964859238,delivered,2023-01-23 21:00:00
551,127,54711.3630009864,,2023-01-23 22:00:00
552,360,51583.964644596046,delivered,2023-01-23 23:00:00
553,41,90969.25389939027,shipped,2023-01-24 00:00:00
554,113,12904.224813993029,,2023-01-24 01:00:00
555,276,12772.255761763887,delivered,2023-01-24 02:00:00
556,55,56845.78851180024,,2023-01-24 03:00:00
557,405,30975.31721417052,,2023-01-24 04:00:00
558,256,7460.8541572335635,pending,2023-01-24 05:00:00
559,99,42603.30218214518,shipped,2023-01-24 06:00:00
560,2,95778.16123963284,pending,2023-01-24 07:00:00
561,133,24062.205747609627,,2023-01-24 08:00:00
562,361,69968.7974291381,pending,2023-01-24 09:00:00
563,409,35859.3618198722,delivered,2023-01-24 10:00:00
564,302,79731.20329901045,shipped,2023-01-24 11:00:00
565,401,86604.71404825409,shipped,2023-01-24 12:00:00
566,260,30666.9959260655,shipped,2023-01-24 13:00:00
567,309,75648.59892713615,delivered,2023-01-24 14:00:00
568,203,67090.86468840699,delivered,2023-01-24 15:00:00
569,193,5714.385960994951,shipped,2023-01-24 16:00:00
570,363,70623.43582312386,,2023-01-24 17:00:00
571,387,92117.80096697954,pending,2023-01-24 18:00:00
572,295,95059.98219577465,,2023-01-24 19:00:00
573,172,43196.659052413044,delivered,2023-01-24 20:00:00
574,150,32983.79327372168,,2023-01-24 21:00:00
575,23,59447.341534146246,delivered,2023-01-24 22:00:00
576,234,73444.59999686023,shipped,2023-01-24 23:00:00
577,39,85398.57914668316,shipped,2023-01-25 00:00:00
578,492,27654.023465826675,delivered,2023-01-25 01:00:00
579,314,3490.9802027801047,pending,2023-01-25 02:00:00
580,183,39546.58120225865,,2023-01-25 03:00:00
581,260,69960.71027900478,delivered,2023-01-25 04:00:00
582,293,78727.86044622929,shipped,2023-01-25 05:00:00
583,82,11558.080348559779,pending,2023-01-25 06:00:00
584,97,41549.74967985171,,2023-01-25 07:00:00
585,240,74886.66489071684,,2023-01-25 08:00:00
586,492,24569.38992159455,delivered,2023-01-25 09:00:00
587,60,16278.396082330093,delivered,2023-01-25 10:00:00
588,472,35481.45649194278,delivered,2023-01-25 11:00:00
589,320,85120.18297762996,delivered,2023-01-25 12:00:00
590,90,79040.6169993942,shipped,2023-01-25 13:00:00
591,39,6169.93117274325,pending,2023-01-25 14:00:00
592,212,48845.41796169895,shipped,2023-01-25 15:00:00
593,148,12331.11983836571,,2023-01-25 16:00:00
594,81,5401.567610641099,pending,2023-01-25 17:00:00
595,194,22041.06381775425,,2023-01-25 18:00:00
596,78,30320.18130779196,pending,2023-01-25 19:00:00
597,367,2482.646173429649,pending,2023-01-25 20:00:00
598,234,52707.36373210883,delivered,2023-01-25 21:00:00
599,217,12412.279638501426,,2023-01-25 22:00:00
600,409,39312.71883934543,delivered,2023-01-25 23:00:00
601,373,71238.82788117425,pending,2023-01-26 00:00:00
602,224,27712.516006972404,pending,2023-01-26 01:00:00
603,17,9436.068160751463,pending,2023-01-26 02:00:00
604,227,37894.76621073866,shipped,2023-01-26 03:00:00
605,438,21369.108539110373,shipped,2023-01-26 04:00:00
606,29,43577.82623946747,delivered,2023-01-26 05:00:00
607,497,4138.036551816114,,2023-01-26 06:00:00
608,470,27911.806259020766,pending,2023-01-26 07:00:00
609,182,20813.796186044845,delivered,2023-01-26 08:00:00
610,214,47511.99832038055,delivered,2023-01-26 09:00:00
611,360,6820.608868927143,pending,2023-01-26 10:00:00
612,151,61210.937395326764,delivered,2023-01-26 11:00:00
613,50,50181.125458502494,,2023-01-26 12:00:00
614,231,82497.11652469197,delivered,2023-01-26 13:00:00
615,204,61379.82994723609,delivered,2023-01-26 14:00:00
616,83,13155.224244847956,delivered,2023-01-26 15:00:00
617,284,26616.32217128302,delivered,2023-01-26 16:00:00
618,62,41261.45988918833,delivered,2023-01-26 17:00:00
619,62,35899.97998342887,pending,2023-01-26 18:00:00
620,67,76269.2187431765,shipped,2023-01-26 19:00:00
621,111,55043.409413432535,pending,2023-01-26 20:00:00
622,206,48876.82594555897,pending,2023-01-26 21:00:00
623,404,26959.733061297426,,2023-01-26 22:00:00
624,261,11145.3745197873,delivered,2023-01-26 23:00:00
625,82,42857.235739925214,delivered,2023-01-27 00:00:00
626,118,65757.88064524293,delivered,2023-01-27 01:00:00
627,168,8440.242281571074,shipped,2023-01-27 02:00:00
628,463,69570.91759942588,shipped,2023-01-27 03:00:00
629,64,82897.74481175494,pending,2023-01-27 04:00:00
630,154,50746.3883887205,,2023-01-27 05:00:00
631,380,35884.782330272195,pending,2023-01-27 06:00:00
632,421,77370.07133982387,shipped,2023-01-27 07:00:00
633,137,22642.71593305655,pending,2023-01-27 08:00:00
634,157,27600.751128128002,pending,2023-01-27 09:00:00
635,166,76798.17000967631,delivered,2023-01-27 10:00:00
636,94,72970.46256707191,shipped,2023-01-27 11:00:00
637,276,98796.21405147779,,2023-01-27 12:00:00
638,63,62030.25681818728,,2023-01-27 13:00:00
639,353,5076.634300169082,shipped,2023-01-27 14:00:00
640,390,4185.13310286985,,2023-01-27 15:00:00
641,240,76310.94233896543,shipped,2023-01-27 16:00:00
642,312,35515.237701953505,shipped,2023-01-27 17:00:00
643,48,18217.28593847082,pending,2023-01-27 18:00:00
644,208,80928.81505510045,pending,2023-01-27 19:00:00
645,335,29687.685728865283,,2023-01-27 20:00:00
646,460,44819.90098124388,delivered,2023-01-27 21:00:00
647,29,42116.14543644308,pending,2023-01-27 22:00:00
648,282,79521.36179822273,pending,2023-01-27 23:00:00
649,280,67086.67166389262,pending,2023-01-28 00:00:00
650,186,10272.96884989199,delivered,2023-01-28 01:00:00
651,389,76498.49054051301,pending,2023-01-28 02:00:00
652,68,89335.05936778196,delivered,2023-01-28 03:00:00
653,473,17516.28855888858,,2023-01-28 04:00:00
654,372,9466.51378322932,delivered,2023-01-28 05:00:00
655,310,34136.984411300065,shipped,2023-01-28 06:00:00
656,72,10470.450297170035,pending,2023-01-28 07:00:00
657,438,1733.3352906733426,delivered,2023-01-28 08:00:00
658,125,12824.903968166538,delivered,2023-01-28 09:00:00
659,174,74118.21873205104,delivered,2023-01-28 10:00:00
660,224,68540.16228717782,shipped,2023-01-28 11:00:00
661,271,33616.47642761785,shipped,2023-01-28 12:00:00
662,208,43253.67204655153,,2023-01-28 13:00:00
663,212,42813.175843768215,pending,2023-01-28 14:00:00
664,371,18494.98693655529,pending,2023-01-28 15:00:00
665,409,76908.41125770439,shipped,2023-01-28 16:00:00
666,439,86614.09540344647,pending,2023-01-28 17:00:00
667,266,2432.8218363185674,pending,2023-01-28 18:00:00
668,390,73706.3398768896,pending,2023-01-28 19:00:00
669,179,55778.56105056338,pending,2023-01-28 20:00:00
670,500,57481.29129450866,delivered,2023-01-28 21:00:00
671,267,45696.483123786835,shipped,2023-01-28 22:00:00
672,64,35980.23944294848,shipped,2023-01-28 23:00:00
673,205,1819.521193143889,shipped,2023-01-29 00:00:00
674,102,68024.25303756083,,2023-01-29 01:00:00
675,48,63909.07812291627,,2023-01-29 02:00:00
676,216,37747.78111732459,delivered,2023-01-29 03:00:00
677,276,52850.75257697164,delivered,2023-01-29 04:00:00
678,148,33280.914344538935,pending,2023-01-29 05:00:00
679,366,11599.821577347933,shipped,2023-01-29 06:00:00
680,500,65933.10888070078,,2023-01-29 07:00:00
681,163,53893.513345000334,pending,2023-01-29 08:00:00
682,444,43470.13299556731,pending,2023-01-29 09:00:00
683,330,37862.155348579974,shipped,2023-01-29 10:00:00
684,15,51445.08670035814,delivered,2023-01-29 11:00:00
685,372,54423.32796828322,,2023-01-29 12:00:00
686,266,44176.16906792668,,2023-01-29 13:00:00
687,13,68897.79719894085,pending,2023-01-29 14:00:00
688,194,95002.31262957929,,2023-01-29 15:00:00
689,256,47215.87241138707,,2023-01-29 16:00:00
690,41,36911.47693535214,,2023-01-29 17:00:00
691,130,51054.770301386074,pending,2023-01-29 18:00:00
692,139,60461.458622968625,shipped,2023-01-29 19:00:00
693,420,24162.02838101269,,2023-01-29 20:00:00
694,106,99877.61297960031,delivered,2023-01-29 21:00:00
695,68,12189.52311778462,delivered,2023-01-29 22:00:00
696,152,69758.85138502665,shipped,2023-01-29 23:00:00
697,82,5504.213480131207,delivered,2023-01-30 00:00:00
698,457,90990.68512135664,shipped,2023-01-30 01:00:00
699,443,65060.0026145852,pending,2023-01-30 02:00:00
700,415,83841.9923892368,pending,2023-01-30 03:00:00
701,191,15194.981148647894,,2023-01-30 04:00:00
702,46,7127.201231633679,shipped,2023-01-30 05:00:00
703,265,46550.565557515074,delivered,2023-01-30 06:00:00
704,412,44179.56746314466,pending,2023-01-30 07:00:00
705,450,12536.989058506922,pending,2023-01-30 08:00:00
706,320,25114.94237203476,pending,2023-01-30 09:00:00
707,369,13251.553428971789,delivered,2023-01-30 10:00:00
708,140,55667.61900182878,delivered,2023-01-30 11:00:00
709,486,44321.04725348668,delivered,2023-01-30 12:00:00
710,260,99454.72037826465,,2023-01-30 13:00:00
711,495,2687.664545894413,,2023-01-30 14:00:00
712,379,51954.78712530102,shipped,2023-01-30 15:00:00
713,292,26335.290974373132,,2023-01-30 16:00:00
714,328,37076.98306925126,shipped,2023-01-30 17:00:00
715,22,93033.50174608373,,2023-01-30 18:00:00
716,360,92300.86853922535,delivered,2023-01-30 19:00:00
717,54,30794.713661099635,shipped,2023-01-30 20:00:00
718,419,23239.397581597706,,2023-01-30 21:00:00
719,28,61251.17105981432,,2023-01-30 22:00:00
720,193,21704.859057700298,pending,2023-01-30 23:00:00
721,257,85463.30939655255,shipped,2023-01-31 00:00:00
722,125,20090.14745238675,,2023-01-31 01:00:00
723,155,78972.37005134804,pending,2023-01-31 02:00:00
724,432,41399.75748744027,shipped,2023-01-31 03:00:00
725,71,4486.935751027556,,2023-01-31 04:00:00
726,111,64188.73495759064,pending,2023-01-31 05:00:00
727,329,13098.042995049229,shipped,2023-01-31 06:00:00
728,9,33795.74715349506,shipped,2023-01-31 07:00:00
729,351,5585.898152160455,shipped,2023-01-31 08:00:00
730,2,77205.89097320446,,2023-01-31 09:00:00
731,97,41585.00692680993,,2023-01-31 10:00:00
732,309,8617.31028821122,,2023-01-31 11:00:00
733,188,60919.71355133166,shipped,2023-01-31 12:00:00
734,290,41242.709362566726,shipped,2023-01-31 13:00:00
735,415,60654.52835655599,delivered,2023-01-31 14:00:00
736,479,15228.952078900664,pending,2023-01-31 15:00:00
737,281,28902.666403322462,shipped,2023-01-31 16:00:00
738,420,18080.664491386855,pending,2023-01-31 17:00:00
739,485,38666.03825718359,shipped,2023-01-31 18:00:00
740,258,51771.75468328391,pending,2023-01-31 19:00:00
741,219,13780.895805314125,,2023-01-31 20:00:00
742,394,7759.519514953222,shipped,2023-01-31 21:00:00
743,179,96497.93953170694,,2023-01-31 22:00:00
744,263,61644.77346123788,shipped,2023-01-31 23:00:00
745,251,47111.436284893665,delivered,2023-02-01 00:00:00
746,75,12924.97230715438,delivered,2023-02-01 01:00:00
747,344,68029.0136923333,pending,2023-02-01 02:00:00
748,247,38856.093546801705,shipped,2023-02-01 03:00:00
749,462,91753.38404089121,pending,2023-02-01 04:00:00
750,289,46198.373337223915,pending,2023-02-01 05:00:00
751,138,33589.616625986964,shipped,2023-02-01 06:00:00
752,215,15076.578731539035,,2023-02-01 07:00:00
753,189,13536.549004612494,shipped,2023-02-01 08:00:00
754,77,79707.76911165738,shipped,2023-02-01 09:00:00
755,11,20093.00461555124,pending,2023-02-01 10:00:00
756,131,76738.91842358325,delivered,2023-02-01 11:00:00
757,278,79158.33381672068,pending,2023-02-01 12:00:00
758,21,23951.133151868104,pending,2023-02-01 13:00:00
759,464,97428.95494076295,pending,2023-02-01 14:00:00
760,45,62973.68558922614,delivered,2023-02-01 15:00:00
761,220,51143.71898790092,pending,2023-02-01 16:00:00
762,148,49178.33080352298,pending,2023-02-01 17:00:00
763,451,64059.65252690384,,2023-02-01 18:00:00
764,337,34323.229540496235,shipped,2023-02-01 19:00:00
765,249,50263.30496674056,delivered,2023-02-01 20:00:00
766,235,36147.833009613685,pending,2023-02-01 21:00:00
767,50,31783.10294701988,shipped,2023-02-01 22:00:00
768,133,92251.87196020856,delivered,2023-02-01 23:00:00
769,120,43656.26714127564,,2023-02-02 00:00:00
770,80,30938.39994957984,pending,2023-02-02 01:00:00
771,479,48684.94026298694,pending,2023-02-02 02:00:00
772,47,41893.83247307396,shipped,2023-02-02 03:00:00
773,1,20511.362391154486,shipped,2023-02-02 04:00:00
774,211,54930.48803852072,,2023-02-02 05:00:00
775,197,53622.21060562797,delivered,2023-02-02 06:00:00
776,3,70136.58296050597,,2023-02-02 07:00:00
777,441,69932.69548391433,pending,2023-02-02 08:00:00
778,344,39534.542114109434,,2023-02-02 09:00:00
779,291,47145.870100694025,pending,2023-02-02 10:00:00
780,279,93549.47725386501,,2023-02-02 11:00:00
781,283,43081.0781875562,,2023-02-02 12:00:00
782,355,16234.502017735054,shipped,2023-02-02 13:00:00
783,267,44189.500081059065,,2023-02-02 14:00:00
784,256,14761.602902664992,,2023-02-02 15:00:00
785,41,87474.37023639769,pending,2023-02-02 16:00:00
786,401,88328.03142697913,shipped,2023-02-02 17:00:00
787,157,16696.059112966454,shipped,2023-02-02 18:00:00
788,397,50838.5028774759,shipped,2023-02-02 19:00:00
789,262,24438.00782433688,pending,2023-02-02 20:00:00
790,341,86526.2207021247,,2023-02-02 21:00:00
791,404,83671.05523142302,delivered,2023-02-02 22:00:00
792,431,85644.07839458935,pending,2023-02-02 23:00:00
793,462,33838.95582801194,,2023-02-03 00:00:00
794,444,20963.40428850497,delivered,2023-02-03 01:00:00
795,260,94139.95040394957,shipped,2023-02-03 02:00:00
796,180,20887.68784788766,delivered,2023-02-03 03:00:00
797,68,59560.856074089475,pending,2023-02-03 04:00:00
798,483,27087.629274773477,,2023-02-03 05:00:00
799,362,29635.216609386305,pending,2023-02-03 06:00:00
800,188,75282.64763632944,shipped,2023-02-03 07:00:00
801,476,56363.881443420694,pending,2023-02-03 08:00:00
802,465,68060.6901340214,,2023-02-03 09:00:00
803,373,25969.840485415123,pending,2023-02-03 10:00:00
804,7,76512.54705958752,shipped,2023-02-03 11:00:00
805,242,90577.86461525047,,2023-02-03 12:00:00
806,408,58336.571750970004,delivered,2023-02-03 13:00:00
807,221,40919.30086627315,shipped,2023-02-03 14:00:00
808,74,96619.12971441858,pending,2023-02-03 15:00:00
809,397,14811.278131195848,,2023-02-03 16:00:00
810,101,15152.42838248753,delivered,2023-02-03 17:00:00
811,266,87336.92076011353,shipped,2023-02-03 18:00:00
812,437,58102.53802807508,delivered,2023-02-03 19:00:00
813,469,48571.7272590317,,2023-02-03 20:00:00
814,193,56249.60103361654,shipped,2023-02-03 21:00:00
815,327,44159.12780508321,shipped,2023-02-03 22:00:00
816,174,94703.71653304674,,2023-02-03 23:00:00
817,5,13996.85648521408,shipped,2023-02-04 00:00:00
818,96,96169.24647524813,delivered,2023-02-04 01:00:00
819,256,82114.81517926813,shipped,2023-02-04 02:00:00
820,86,92646.37414753834,,2023-02-04 03:00:00
821,231,56200.33519117384,,2023-02-04 04:00:00
822,10,27712.058883470483,,2023-02-04 05:00:00
823,299,67042.17117226374,shipped,2023-02-04 06:00:00
824,224,17626.90444344504,,2023-02-04 07:00:00
825,5,66043.54891198469,delivered,2023-02-04 08:00:00
826,331,36546.401496165636,,2023-02-04 09:00:00
827,201,96599.07810962948,delivered,2023-02-04 10:00:00
828,471,19430.77736968594,pending,2023-02-04 11:00:00
829,469,65468.07313598502,delivered,2023-02-04 12:00:00
830,427,86139.29120827709,delivered,2023-02-04 13:00:00
831,496,42171.182589530734,,2023-02-04 14:00:00
832,375,47962.13792865516,pending,2023-02-04 15:00:00
833,260,64587.401891108,delivered,2023-02-04 16:00:00
834,245,50151.471994694286,pending,2023-02-04 17:00:00
835,344,89505.47146773688,,2023-02-04 18:00:00
836,419,75771.08975189565,,2023-02-04 19:00:00
837,60,14832.295779637307,,2023-02-04 20:00:00
838,185,58155.07450328661,shipped,2023-02-04 21:00:00
839,189,41608.224266074816,delivered,2023-02-04 22:00:00
840,368,23315.700541404305,shipped,2023-02-04 23:00:00
841,307,82471.17280486973,delivered,2023-02-05 00:00:00
842,260,36553.586742607185,pending,2023-02-05 01:00:00
843,312,29022.6367162477,pending,2023-02-05 02:00:00
844,351,25734.866738845056,,2023-02-05 03:00:00
845,290,91633.75067075415,,2023-02-05 04:00:00
846,83,38548.063288538004,delivered,2023-02-05 05:00:00
847,266,8446.056310853277,delivered,2023-02-05 06:00:00
848,207,70656.1861809647,pending,2023-02-05 07:00:00
849,479,96344.45106362109,delivered,2023-02-05 08:00:00
850,77,57691.89315335332,shipped,2023-02-05 09:00:00
851,387,80874.83428515817,delivered,2023-02-05 10:00:00
852,361,41732.23548163228,shipped,2023-02-05 11:00:00
853,361,35963.05836627478,,2023-02-05 12:00:00
854,149,24442.644111795948,pending,2023-02-05 13:00:00
855,351,95266.37970575884,delivered,2023-02-05 14:00:00
856,98,82987.0608430781,shipped,2023-02-05 15:00:00
857,58,84352.73761321905,shipped,2023-02-05 16:00:00
858,196,19395.558740994988,pending,2023-02-05 17:00:00
859,307,13347.544645799193,shipped,2023-02-05 18:00:00
860,76,63944.18825172528,,2023-02-05 19:00:00
861,312,17818.302258401796,,2023-02-05 20:00:00
862,490,85006.74664977031,pending,2023-02-05 21:00:00
863,254,38466.965543825245,shipped,2023-02-05 22:00:00
864,262,28386.394272584723,pending,2023-02-05 23:00:00
865,480,27608.93053209533,pending,2023-02-06 00:00:00
866,460,72040.60128439116,shipped,2023-02-06 01:00:00
867,392,43909.09627391505,,2023-02-06 02:00:00
868,415,2299.9029730982074,,2023-02-06 03:00:00
869,469,60664.222282621246,pending,2023-02-06 04:00:00
870,101,88436.00176061215,delivered,2023-02-06 05:00:00
871,379,93695.5373072353,delivered,2023-02-06 06:00:00
872,251,13977.39346029103,pending,2023-02-06 07:00:00
873,439,96551.25853087836,shipped,2023-02-06 08:00:00
874,64,91918.82510900153,shipped,2023-02-06 09:00:00
875,79,75480.0024025374,,2023-02-06 10:00:00
876,87,52255.57415648891,pending,2023-02-06 11:00:00
877,321,92311.77910794874,pending,2023-02-06 12:00:00
878,58,30700.31936927606,pending,2023-02-06 13:00:00
879,442,97406.21495036857,delivered,2023-02-06 14:00:00
880,130,96626.77327119521,shipped,2023-02-06 15:00:00
881,176,59755.293158523265,pending,2023-02-06 16:00:00
882,372,31067.020158419313,pending,2023-02-06 17:00:00
883,190,26580.776388531314,delivered,2023-02-06 18:00:00
884,231,94703.87839077857,pending,2023-02-06 19:00:00
885,418,29048.6508298206,shipped,2023-02-06 20:00:00
886,77,72819.19990738398,delivered,2023-02-06 21:00:00
887,51,50076.03975722185,pending,2023-02-06 22:00:00
888,5,87927.09210263858,pending,2023-02-06 23:00:00
889,489,77442.19497836246,delivered,2023-02-07 00:00:00
890,175,79571.70318718806,shipped,2023-02-07 01:00:00
891,15,87224.75366350445,pending,2023-02-07 02:00:00
892,298,38652.010416941244,,2023-02-07 03:00:00
893,169,8636.378302185622,delivered,2023-02-07 04:00:00
894,273,11016.21192835977,delivered,2023-02-07 05:00:00
895,7,45897.86692054241,shipped,2023-02-07 06:00:00
896,133,6635.340128636544,pending,2023-02-07 07:00:00
897,203,58264.52353901318,shipped,2023-02-07 08:00:00
898,166,17596.257518022998,delivered,2023-02-07 09:00:00
899,248,97841.57674907602,delivered,2023-02-07 10:00:00
900,378,51062.12125562342,delivered,2023-02-07 11:00:00
901,389,43003.313925364666,,2023-02-07 12:00:00
902,276,9972.59734019696,pending,2023-02-07 13:00:00
903,489,16539.624371424627,shipped,2023-02-07 14:00:00
904,371,44858.11588687164,delivered,2023-02-07 15:00:00
905,434,57375.12861811228,delivered,2023-02-07 16:00:00
906,429,64520.547862915984,delivered,2023-02-07 17:00:00
907,486,97278.81851128252,shipped,2023-02-07 18:00:00
908,341,20952.429506312,,2023-02-07 19:00:00
909,150,20337.441107164548,delivered,2023-02-07 20:00:00
910,234,92834.05251598034,delivered,2023-02-07 21:00:00
911,163,9394.282150149871,shipped,2023-02-07 22:00:00
912,394,8029.4922632556845,pending,2023-02-07 23:00:00
913,359,24177.611478123566,delivered,2023-02-08 00:00:00
914,201,79215.33322217039,pending,2023-02-08 01:00:00
915,226,65877.0367634544,,2023-02-08 02:00:00
916,209,89807.17385004777,pending,2023-02-08 03:00:00
917,474,39036.284109820284,delivered,2023-02-08 04:00:00
918,310,62279.92772158415,shipped,2023-02-08 05:00:00
919,441,97698.89124261263,shipped,2023-02-08 06:00:00
920,447,72615.39455238519,,2023-02-08 07:00:00
921,98,16654.923804018843,delivered,2023-02-08 08:00:00
922,295,97438.35474341224,delivered,2023-02-08 09:00:00
923,321,62058.92820717019,delivered,2023-02-08 10:00:00
924,419,67119.55124071267,pending,2023-02-08 11:00:00
925,381,39780.693479789734,delivered,2023-02-08 12:00:00
926,32,46486.62986852146,shipped,2023-02-08 13:00:00
927,392,6689.583432456391,delivered,2023-02-08 14:00:00
928,22,95748.41046425061,,2023-02-08 15:00:00
929,62,7267.593780543481,,2023-02-08 16:00:00
930,172,19424.08334655763,,2023-02-08 17:00:00
931,287,66631.79569566298,,2023-02-08 18:00:00
932,367,27911.91652074163,delivered,2023-02-08 19:00:00
933,416,84011.7290689181,shipped,2023-02-08 20:00:00
934,457,74660.84075964814,delivered,2023-02-08 21:00:00
935,120,18565.04176014099,,2023-02-08 22:00:00
936,432,12857.979337760178,shipped,2023-02-08 23:00:00
937,30,62322.821442137836,delivered,2023-02-09 00:00:00
938,277,12632.640584271181,pending,2023-02-09 01:00:00
939,195,51076.564413147826,delivered,2023-02-09 02:00:00
940,168,5591.658328224287,delivered,2023-02-09 03:00:00
941,233,12065.98538035134,pending,2023-02-09 04:00:00
942,259,72692.23281407273,delivered,2023-02-09 05:00:00
943,295,12304.015634200327,shipped,2023-02-09 06:00:00
944,327,13346.510148021674,pending,2023-02-09 07:00:00
945,278,51366.10239557211,delivered,2023-02-09 08:00:00
946,445,83605.21103679262,delivered,2023-02-09 09:00:00
947,55,7728.484079485776,delivered,2023-02-09 10:00:00
948,449,23286.501768912985,pending,2023-02-09 11:00:00
949,306,72210.12775395901,pending,2023-02-09 12:00:00
950,57,9314.623724170224,,2023-02-09 13:00:00
951,333,77729.55216505562,pending,2023-02-09 14:00:00
952,8,91305.83532695952,shipped,2023-02-09 15:00:00
953,156,71404.91182147454,,2023-02-09 16:00:00
954,223,86833.8920959409,pending,2023-02-09 17:00:00
955,279,52302.58467203475,shipped,2023-02-09 18:00:00
956,243,47383.32878488035,pending,2023-02-09 19:00:00
957,482,22996.582251534972,,2023-02-09 20:00:00
958,262,94392.99471153088,pending,2023-02-09 21:00:00
959,115,41931.42824515322,pending,2023-02-09 22:00:00
960,431,68148.46002563424,shipped,2023-02-09 23:00:00
961,379,10564.555078168787,shipped,2023-02-10 00:00:00
962,442,74364.80286070106,delivered,2023-02-10 01:00:00
963,164,99979.22774214394,delivered,2023-02-10 02:00:00
964,323,98090.733681243,shipped,2023-02-10 03:00:00
965,240,84093.37038195165,pending,2023-02-10 04:00:00
966,412,89031.23883045766,shipped,2023-02-10 05:00:00
967,436,16162.82265744733,shipped,2023-02-10 06:00:00
968,15,62161.45368303278,,2023-02-10 07:00:00
969,158,95710.22157928592,delivered,2023-02-10 08:00:00
970,284,46471.26619422558,shipped,2023-02-10 09:00:00
971,308,1395.8566539822166,,2023-02-10 10:00:00
972,490,74953.19189545204,pending,2023-02-10 11:00:00
973,139,6503.030074994944,shipped,2023-02-10 12:00:00
974,158,62718.53441396011,delivered,2023-02-10 13:00:00
975,379,44437.88106929182,,2023-02-10 14:00:00
976,470,72583.84611163138,shipped,2023-02-10 15:00:00
977,163,28251.333224200152,pending,2023-02-10 16:00:00
978,130,97506.6515970055,delivered,2023-02-10 17:00:00
979,489,90660.48595753375,shipped,2023-02-10 18:00:00
980,240,43219.80882519182,shipped,2023-02-10 19:00:00
981,278,12960.980636011778,delivered,2023-02-10 20:00:00
982,374,15029.068045865577,shipped,2023-02-10 21:00:00
983,84,77958.0403152965,shipped,2023-02-10 22:00:00
984,249,65374.78479877151,pending,2023-02-10 23:00:00
985,268,25334.9381268958,pending,2023-02-11 00:00:00
986,417,92508.26229246893,,2023-02-11 01:00:00
987,195,68112.8558766763,delivered,2023-02-11 02:00:00
988,159,58505.11595611102,pending,2023-02-11 03:00:00
989,412,32801.286642807565,delivered,2023-02-11 04:00:00
990,190,27751.394075471508,pending,2023-02-11 05:00:00
991,286,17655.7525058833,shipped,2023-02-11 06:00:00
992,84,97993.90826621209,pending,2023-02-11 07:00:00
993,29,94879.70901786037,,2023-02-11 08:00:00
994,450,25655.16690509614,shipped,2023-02-11 09:00:00
995,408,53852.68021484445,delivered,2023-02-11 10:00:00
996,435,29969.486030180193,,2023-02-11 11:00:00
